"","vertex","group"
"6465","11167959","1"
"6466","1250636","3"
"6467","12933000","1"
"6468","11145547","1"
"6469","12112420","1"
"6470","12751199","3"
"6471","12774963","1"
"6472","1153596","1"
"6473","12699671","1"
"6474","13620995","1"
"6475","12218113","14"
"6476","11716135","1"
"6477","13574085","1"
"6478","13329509","2"
"6479","11684219","2"
"6480","12514810","2"
"6481","13107840","2"
"6482","13285953","1"
"6483","1338602","1"
"6484","11406132","2"
"6485","11762473","2"
"6486","11910002","2"
"6487","12068564","2"
"6488","12263338","2"
"6489","12549665","2"
"6490","13124946","2"
"6491","13228323","2"
"6492","13586142","2"
"6493","13661786","2"
"6494","13768659","2"
"6495","13410498","2"
"6496","13420145","2"
"6497","11080672","2"
"6498","11601506","2"
"6499","13843084","3"
"6500","10400554","1"
"6501","10650882","3"
"6502","10034270","1"
"6503","10176081","2"
"6504","10952329","1"
"6505","10952498","1"
"6506","1112527","1"
"6507","11192145","2"
"6508","11249685","1"
"6509","11336581","2"
"6510","11546227","2"
"6511","11588232","1"
"6512","11619072","2"
"6513","11731774","2"
"6514","11896905","1"
"6515","11901140","2"
"6516","11909534","2"
"6517","12071064","1"
"6518","12184986","2"
"6519","12192679","2"
"6520","12663961","1"
"6521","12967311","2"
"6522","13182447","2"
"6523","13222579","1"
"6524","13231251","1"
"6525","13315106","2"
"6526","13397952","2"
"6527","13444676","2"
"6528","1359980","2"
"6529","13629273","2"
"6530","13947997","2"
"6531","14005652","2"
"6532","14083151","1"
"6533","14112783","2"
"6534","14186084","53"
"6535","13057071","1"
"6536","12353701","45"
"6537","11405649","4"
"6538","12362514","2"
"6539","12233589","2"
"6540","1054994","3"
"6541","11536450","3"
"6542","13803058","1"
"6543","1191262","19"
"6544","12768805","35"
"6545","10798987","3"
"6546","10834663","3"
"6547","11765247","2"
"6548","12967368","3"
"6549","13030894","3"
"6550","13341295","3"
"6551","13620135","3"
"6552","1394526","3"
"6553","16421072","9"
"6554","16394170","18"
"6555","16413889","18"
"6556","11034988","3"
"6557","12877201","3"
"6558","11002593","6"
"6559","16459609","9"
"6560","11826585","1"
"6561","10594012","4"
"6562","10106056","2"
"6563","10225930","2"
"6564","10251436","2"
"6565","1025937","2"
"6566","10808008","1"
"6567","10847820","2"
"6568","11157077","2"
"6569","11187808","1"
"6570","11216551","2"
"6571","11259300","2"
"6572","11666525","1"
"6573","11702113","1"
"6574","11816008","1"
"6575","11835325","1"
"6576","11849393","2"
"6577","12080786","2"
"6578","12183070","1"
"6579","12435951","1"
"6580","1247745","1"
"6581","12601333","2"
"6582","1262371","2"
"6583","12704395","1"
"6584","12714900","1"
"6585","13041514","1"
"6586","13750648","2"
"6587","13824175","2"
"6588","14093044","2"
"6589","14343101","1"
"6590","14469264","2"
"6591","14494317","2"
"6592","14589187","1"
"6593","1503124","2"
"6594","16533221","2"
"6595","1676174","1"
"6596","16766459","1"
"6597","16805342","1"
"6598","16535680","9"
"6599","10922975","1"
"6600","11647012","1"
"6601","12054486","1"
"6602","12061421","1"
"6603","13025946","1"
"6604","13783356","1"
"6605","14194704","1"
"6606","16457805","1"
"6607","16514899","1"
"6608","16920853","1"
"6609","16770668","7"
"6610","12144415","1"
"6611","1408691","1"
"6612","10335103","2"
"6613","16539968","33"
"6614","17092599","32"
"6615","12409900","2"
"6616","13121906","2"
"6617","11109466","3"
"6618","12411063","3"
"6619","13745414","3"
"6620","1220974","1"
"6621","10589242","1"
"6622","12841071","1"
"6623","13242930","1"
"6624","16735271","1"
"6625","16979668","1"
"6626","16555896","4"
"6627","16848441","2"
"6628","17535309","9"
"6629","12251452","3"
"6630","14139685","3"
"6631","17888321","3"
"6632","13972876","1"
"6633","1493678","3"
"6634","11302987","2"
"6635","11914493","9"
"6636","10898878","3"
"6637","10981009","2"
"6638","11058649","2"
"6639","11415488","2"
"6640","11475215","2"
"6641","12431955","2"
"6642","12699387","3"
"6643","13721340","2"
"6644","17901169","2"
"6645","10280310","2"
"6646","10804973","2"
"6647","11745874","2"
"6648","11961685","2"
"6649","12285925","2"
"6650","12898346","1"
"6651","14611438","2"
"6652","16448595","2"
"6653","16829999","2"
"6654","17925221","2"
"6655","16476500","7"
"6656","12725479","4"
"6657","16510938","4"
"6658","17470575","4"
"6659","11292731","2"
"6660","13129981","2"
"6661","17192025","2"
"6662","16511286","4"
"6663","14354832","2"
"6664","11062730","10"
"6665","17715498","24"
"6666","1020143","2"
"6667","10972322","2"
"6668","11114583","2"
"6669","12834020","4"
"6670","18936275","15"
"6671","10948645","50"
"6672","13440502","6"
"6673","11514980","3"
"6674","13638912","3"
"6675","12249955","3"
"6676","13887210","2"
"6677","18901345","3"
"6678","18571587","31"
"6679","11727421","1"
"6680","12663254","2"
"6681","13058889","3"
"6682","14222884","1"
"6683","16775172","2"
"6684","1783003","2"
"6685","14443085","1"
"6686","10514709","1"
"6687","1053764","1"
"6688","12867791","1"
"6689","12964749","1"
"6690","14147159","1"
"6691","14594782","1"
"6692","16570155","1"
"6693","16824691","1"
"6694","18240332","1"
"6695","18617553","1"
"6696","18178203","4"
"6697","13333012","4"
"6698","13670795","4"
"6699","11513584","1"
"6700","13409038","1"
"6701","17610327","2"
"6702","11275445","1"
"6703","11906769","1"
"6704","18338322","1"
"6705","17292756","5"
"6706","18967986","1"
"6707","16526968","17"
"6708","1790662","1"
"6709","13260182","2"
"6710","16671870","1"
"6711","10581513","3"
"6712","11887383","3"
"6713","12782956","3"
"6714","13380974","3"
"6715","13761548","3"
"6716","14142154","3"
"6717","16483052","3"
"6718","16795931","3"
"6719","18217685","3"
"6720","12983703","3"
"6721","13339229","1"
"6722","16600380","1"
"6723","1074279","2"
"6724","12649299","2"
"6725","19189139","1"
"6726","18152133","3"
"6727","11532729","14"
"6728","13490809","14"
"6729","14281432","14"
"6730","11394987","3"
"6731","14372352","2"
"6732","18770609","1"
"6733","19439891","2"
"6734","19746145","2"
"6735","19558202","1"
"6736","12839790","2"
"6737","13433118","3"
"6738","19133968","3"
"6739","11158597","2"
"6740","13542639","2"
"6741","18445182","16"
"6742","11045879","1"
"6743","19399480","1"
"6744","18139725","1"
"6745","19382588","15"
"6746","12765902","1"
"6747","18733089","1"
"6748","10409810","1"
"6749","11399649","1"
"6750","12066532","1"
"6751","12634605","1"
"6752","12773827","1"
"6753","18462946","1"
"6754","19260690","3"
"6755","12610291","4"
"6756","13010622","4"
"6757","17711026","4"
"6758","13955894","15"
"6759","16997096","15"
"6760","18950436","15"
"6761","18975354","15"
"6762","19154780","15"
"6763","20057082","15"
"6764","11326813","1"
"6765","11900676","1"
"6766","13633660","1"
"6767","14369213","1"
"6768","17976846","1"
"6769","19516037","1"
"6770","12689650","3"
"6771","10031709","3"
"6772","11521756","1"
"6773","14005580","3"
"6774","14421673","1"
"6775","17346530","1"
"6776","1762391","1"
"6777","17750516","1"
"6778","18944339","1"
"6779","19500948","1"
"6780","18492210","2"
"6781","17491188","5"
"6782","11249991","2"
"6783","19347992","2"
"6784","12725055","1"
"6785","16805866","1"
"6786","20150291","2"
"6787","20665652","6"
"6788","14507059","4"
"6789","1216694","21"
"6790","1221965","21"
"6791","18866579","22"
"6792","13831966","1"
"6793","20126566","1"
"6794","12854295","2"
"6795","18927745","2"
"6796","10977476","3"
"6797","13692580","3"
"6798","14509456","3"
"6799","17023917","3"
"6800","17781953","3"
"6801","10863349","3"
"6802","1099469","1"
"6803","11759986","1"
"6804","19149758","1"
"6805","19734026","1"
"6806","20806083","1"
"6807","16548839","1"
"6808","174708","1"
"6809","18416707","52"
"6810","10310724","1"
"6811","13043670","1"
"6812","21043172","1"
"6813","1521031","2"
"6814","14592122","1"
"6815","11131852","40"
"6816","14512140","36"
"6817","20023020","39"
"6818","10914575","2"
"6819","20217650","3"
"6820","19852497","1"
"6821","17123053","3"
"6822","17397797","3"
"6823","17810987","3"
"6824","21558319","3"
"6825","13395356","2"
"6826","19150391","48"
"6827","12816396","1"
"6828","11225431","1"
"6829","19983473","3"
"6830","19325297","2"
"6831","12904949","3"
"6832","13209426","1"
"6833","11971175","2"
"6834","13000576","27"
"6835","11296766","2"
"6836","19187694","2"
"6837","10123358","1"
"6838","16863745","1"
"6839","12747643","1"
"6840","10771624","1"
"6841","16429120","1"
"6842","17784372","1"
"6843","16886285","2"
"6844","19379783","3"
"6845","18521772","1"
"6846","21401504","3"
"6847","18718021","3"
"6848","19406555","4"
"6849","20451689","4"
"6850","20825611","4"
"6851","21990422","4"
"6852","22166733","4"
"6853","22132708","3"
"6854","22848093","1"
"6855","18741740","4"
"6856","18485231","6"
"6857","18552911","28"
"6858","2290533","8"
"6859","13829752","2"
"6860","16515845","2"
"6861","13826437","29"
"6862","22363245","3"
"6863","17733929","25"
"6864","12043299","8"
"6865","1942398","1"
"6866","18665218","3"
"6867","10917361","1"
"6868","16906453","1"
"6869","18477315","1"
"6870","18790160","1"
"6871","1956666","1"
"6872","23472796","1"
"6873","12706778","1"
"6874","20731859","1"
"6875","18786056","1"
"6876","21331092","2"
"6877","18440620","2"
"6878","10437331","1"
"6879","16446801","17"
"6880","22202426","1"
"6881","22929448","1"
"6882","23338929","1"
"6883","11147175","2"
"6884","17307084","2"
"6885","20069734","2"
"6886","12461184","3"
"6887","13400496","1"
"6888","1405870","1"
"6889","14318834","1"
"6890","14355399","1"
"6891","16468398","2"
"6892","19561971","1"
"6893","19740330","1"
"6894","20404061","1"
"6895","20603048","1"
"6896","10022812","2"
"6897","12650035","2"
"6898","20014478","1"
"6899","23478349","54"
"6900","17453786","12"
"6901","13160979","1"
"6902","22283486","1"
"6903","18283301","2"
"6904","14400930","1"
"6905","21709138","1"
"6906","22644618","1"
"6907","10569147","1"
"6908","19236115","1"
"6909","19855196","1"
"6910","21693043","1"
"6911","12115925","1"
"6912","12667849","2"
"6913","12789174","2"
"6914","17636227","1"
"6915","19402460","2"
"6916","21270110","1"
"6917","21718555","2"
"6918","2393439","1"
"6919","14291873","2"
"6920","11182896","1"
"6921","11193304","1"
"6922","11299734","3"
"6923","12535082","1"
"6924","12617860","3"
"6925","12632281","1"
"6926","13987167","1"
"6927","14373841","1"
"6928","14391251","1"
"6929","16404308","1"
"6930","19195475","1"
"6931","19511670","1"
"6932","19764790","1"
"6933","23279910","1"
"6934","23928383","1"
"6935","23698894","3"
"6936","23639916","4"
"6937","19714179","2"
"6938","11542088","1"
"6939","12533292","1"
"6940","12866539","1"
"6941","13093927","1"
"6942","17812606","1"
"6943","18729213","1"
"6944","24111367","1"
"6945","16709480","2"
"6946","17920956","2"
"6947","24626578","2"
"6948","12553027","1"
"6949","21002735","3"
"6950","22252188","2"
"6951","22451540","3"
"6952","2298408","3"
"6953","21405370","2"
"6954","17649232","2"
"6955","23469498","1"
"6956","22057750","1"
"6957","23483150","1"
"6958","24617831","1"
"6959","23458608","3"
"6960","12885647","1"
"6961","20712641","1"
"6962","21752442","1"
"6963","14468084","1"
"6964","11665791","1"
"6965","21935726","5"
"6966","14393576","23"
"6967","11176392","1"
"6968","19645818","2"
"6969","13271540","2"
"6970","25168657","2"
"6971","25014150","1"
"6972","1594793","3"
"6973","1614483","1"
"6974","23570360","1"
"6975","25095540","1"
"6976","25098243","3"
"6977","22420853","44"
"6978","18562538","1"
"6979","25237676","1"
"6980","19017883","4"
"6981","10769256","3"
"6982","11612963","3"
"6983","13152201","3"
"6984","1677240","3"
"6985","17328323","3"
"6986","17933104","3"
"6987","18029915","3"
"6988","1835127","3"
"6989","18919331","3"
"6990","21487341","3"
"6991","21656295","3"
"6992","22562362","3"
"6993","23156305","3"
"6994","24842749","3"
"6995","25729988","3"
"6996","10027918","2"
"6997","11379632","2"
"6998","12152488","2"
"6999","13138601","2"
"7000","18375194","2"
"7001","19594394","2"
"7002","23848948","1"
"7003","17852170","1"
"7004","14007466","1"
"7005","20026550","1"
"7006","24238427","1"
"7007","18519653","3"
"7008","16522671","3"
"7009","17674580","3"
"7010","22723804","3"
"7011","23416112","3"
"7012","13488782","2"
"7013","18368343","2"
"7014","21581271","2"
"7015","14405804","47"
"7016","10882886","2"
"7017","19404597","1"
"7018","19095271","1"
"7019","26023494","5"
"7020","17901650","2"
"7021","23611021","42"
"7022","26227834","2"
"7023","26321933","1"
"7024","24995959","3"
"7025","25643634","3"
"7026","25937880","3"
"7027","26647195","3"
"7028","1541371","1"
"7029","21745165","1"
"7030","22705471","1"
"7031","23024160","2"
"7032","22683639","4"
"7033","22538540","3"
"7034","19852183","3"
"7035","23184370","3"
"7036","23079454","4"
"7037","22855746","1"
"7038","10775973","2"
"7039","13048337","1"
"7040","13196940","1"
"7041","14009687","1"
"7042","25142560","3"
"7043","24909102","1"
"7044","23273527","46"
"7045","13056653","2"
"7046","25503830","2"
"7047","10826922","1"
"7048","17103272","2"
"7049","20967044","2"
"7050","19319920","1"
"7051","21565136","1"
"7052","26540063","1"
"7053","22162662","3"
"7054","1882314","2"
"7055","19189484","1"
"7056","21696884","2"
"7057","22329263","2"
"7058","25306470","2"
"7059","11356388","1"
"7060","24907010","1"
"7061","26117492","20"
"7062","1091809","1"
"7063","22749641","49"
"7064","11232969","1"
"7065","14564924","1"
"7066","1626082","1"
"7067","16518427","1"
"7068","17157190","1"
"7069","17358470","1"
"7070","17986197","1"
"7071","18282065","1"
"7072","18285486","1"
"7073","19484305","1"
"7074","19612863","1"
"7075","20202451","1"
"7076","20677893","1"
"7077","20933062","1"
"7078","21327502","1"
"7079","21342281","1"
"7080","21546744","1"
"7081","21977569","1"
"7082","23919442","1"
"7083","26403011","1"
"7084","11284513","1"
"7085","13203009","3"
"7086","23956495","1"
"7087","16801363","13"
"7088","18762715","20"
"7089","22889185","1"
"7090","14016375","43"
"7091","28339379","7"
"7092","12003055","1"
"7093","18549952","1"
"7094","19106279","3"
"7095","2157799","1"
"7096","25828840","1"
"7097","28251071","1"
"7098","1770458","3"
"7099","22245929","4"
"7100","24951447","4"
"7101","12938809","3"
"7102","1373707","1"
"7103","18559597","2"
"7104","20891366","2"
"7105","22143190","1"
"7106","1257609","2"
"7107","25433552","2"
"7108","26034566","2"
"7109","26066259","2"
"7110","24888011","2"
"7111","25861584","1"
"7112","28555679","1"
"7113","21785773","1"
"7114","12058577","1"
"7115","24815261","3"
"7116","21636431","1"
"7117","21692755","34"
"7118","25672486","34"
"7119","27062490","3"
"7120","14042228","51"
"7121","10329408","3"
"7122","26460691","2"
"7123","27974782","1"
"7124","28238675","26"
"7125","10495357","1"
"7126","1168846","1"
"7127","12928461","1"
"7128","17536292","1"
"7129","25983126","1"
"7130","27724320","1"
"7131","27847094","1"
"7132","12134293","1"
"7133","23604024","1"
"7134","16819927","1"
"7135","18798000","1"
"7136","18977551","1"
"7137","19164571","1"
"7138","20586812","1"
"7139","24179787","1"
"7140","24731718","1"
"7141","325270","1"
"7142","29769333","38"
"7143","12185644","1"
"7144","13362294","1"
"7145","14092913","1"
"7146","17992817","3"
"7147","18310240","1"
"7148","18658749","3"
"7149","19029560","1"
"7150","21576099","1"
"7151","22580824","1"
"7152","23535936","1"
"7153","1183014","1"
"7154","1478422","1"
"7155","1965039","1"
"7156","24230156","1"
"7157","18031393","1"
"7158","13993851","7"
"7159","16397644","1"
"7160","27643517","41"
"7161","19027762","1"
"7162","12616738","2"
"7163","24388598","2"
"7164","28652599","2"
"7165","3662995","2"
"7166","26807278","36"
"7167","21807508","2"
"7168","27589427","2"
"7169","14139907","3"
"7170","16423476","3"
"7171","16491917","3"
"7172","16585415","3"
"7173","17831502","3"
"7174","19360462","3"
"7175","19569806","3"
"7176","22333145","3"
"7177","23729216","3"
"7178","26332485","3"
"7179","27104115","3"
"7180","13702614","1"
"7181","25973774","3"
"7182","24573766","1"
"7183","1118264","3"
"7184","4001893","12"
"7185","10854903","1"
"7186","12076127","1"
"7187","12360679","1"
"7188","18641667","1"
"7189","23698193","1"
"7190","29955436","2"
"7191","16654389","3"
"7192","22857180","13"
"7193","11511883","1"
"7194","11516836","3"
"7195","1204034","1"
"7196","12778685","1"
"7197","14635468","1"
"7198","18773139","1"
"7199","19034166","1"
"7200","19764987","1"
"7201","21981125","1"
"7202","22234698","1"
"7203","5040001","1"
"7204","14234347","3"
"7205","4532599","2"
"7206","13878847","2"
"7207","23141639","2"
"7208","12341173","1"
"7209","22158974","2"
"7210","19246009","3"
"7211","27278039","3"
"7212","27413193","3"
"7213","28337878","3"
"7214","10928844","1"
"7215","12063589","1"
"7216","4884700","1"
"7217","513457","1"
"7218","5979591","1"
"7219","28189971","1"
"7220","11046860","1"
"7221","18922441","2"
"7222","11190368","3"
"7223","19702210","1"
"7224","20669603","2"
"7225","18659856","1"
"7226","10911062","2"
"7227","18661003","2"
"7228","22464363","2"
"7229","24388538","2"
"7230","3631606","2"
"7231","7752992","2"
"7232","3596875","14"
"7233","28233645","3"
"7234","12189851","1"
"7235","2263998","2"
"7236","10310377","1"
"7237","1125923","1"
"7238","13203379","1"
"7239","18059849","1"
"7240","20118089","1"
"7241","20620411","1"
"7242","21038185","1"
"7243","21513162","1"
"7244","21577421","1"
"7245","21803958","1"
"7246","25858068","1"
"7247","6318014","1"
"7248","6583342","1"
"7249","621013","19"
"7250","11934081","6"
"7251","12066595","6"
"7252","24023735","6"
"7253","21472618","30"
"7254","1877135","1"
"7255","14255216","1"
"7256","29520754","1"
"7257","13214660","3"
"7258","14310936","3"
"7259","22036952","1"
"7260","6661075","6"
"7261","16910542","4"
"7262","27140902","4"
"7263","5169463","4"
